phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
"baseline","https://kujo.robertdevore.com/course/loop-engineering/","lessons/loop-engineering.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/loop-engineering/","200","Loop Engineering, specs, and stop conditions · Kujo Course","58","Turn an open-ended request into bounded work.","45","Loop Engineering, specs, and stop conditions","h1:Loop Engineering, specs, and stop conditions|h2:The loop|h2:Specification first|h2:Current workflow implementation|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","863","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","e9657a3c46c0b1eaa3fc980045f9106494c2c6cdb513b72c76509e0a43642a61",""
"baseline","https://kujo.robertdevore.com/course/evaluation/","lessons/evaluation.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/evaluation/","200","Evaluation independent of generation · Kujo Course","50","Reject plausible but wrong output with observable criteria.","59","Evaluation independent of generation","h1:Evaluation independent of generation|h2:Why this exists|h2:Deterministic checks first|h2:Thresholds and failure|h2:Ecosystem boundary|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","871","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","a8df6899ae773ff143f59af8a2a7094798760414c6bd3976e8f6bd3528d22f0c",""
"baseline","https://kujo.robertdevore.com/course/evidence-and-handoffs/","lessons/evidence-and-handoffs.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/evidence-and-handoffs/","200","Evidence, run records, and work boundaries · Kujo Course","56","Leave enough proof for the next person or program.","50","Evidence, run records, and work boundaries","h1:Evidence, run records, and work boundaries|h2:Mental model|h2:Data contract|h2:Ecosystem choices|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","846","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","9c30bfc76ece81a9e168b21dbc6562ad006f50dfc22dfeaeacce160893c197e8",""
"baseline","https://kujo.robertdevore.com/course/isolation-and-observability/","lessons/isolation-and-observability.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/isolation-and-observability/","200","Isolation, observability, and watchdogs · Kujo Course","53","Control the host and detect failures outside the happy path.","60","Isolation, observability, and watchdogs","h1:Isolation, observability, and watchdogs|h2:Security boundary|h2:Observability|h2:Ecosystem boundary|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint|h2:Supervised services in 1.4.0","903","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","45","60","4","0","0","2","0","0","1","false","true","false","false","23e912ee280b46425426e261b6538587c1d25d328498f7c33a53f9c1ac78a7e5",""
"baseline","https://kujo.robertdevore.com/course/mcp-interoperability/","lessons/mcp-interoperability.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/mcp-interoperability/","200","MCP and external tool interoperability · Kujo Course","52","Expose a schema without confusing discovery with authority.","59","MCP and external tool interoperability","h1:MCP and external tool interoperability|h2:Current protocol boundary|h2:Read the example|h2:Current Kujo ecosystem|h2:Professional pattern|h2:Capstone handoff|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","873","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","60","4","0","0","2","0","0","1","false","true","false","false","438f0ffcc4ce5ac433263fb50337255936509b9b8311b312bf6cc6a2b5a23149",""
"baseline","https://kujo.robertdevore.com/build-1/","docs/build-1.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-1/","200","Build 1: Local reporting utility · Kujo Course","46","Take job labels from command-line arguments, reject blank input, and produce a useful human-readable report.","108","Build 1: Local reporting utility","h1:Build 1: Local reporting utility|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","653","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","f246eee9bbabe04168ec06010c7ca67492050cc5a6556959abb3ed71426a2a96",""
"baseline","https://kujo.robertdevore.com/build-2/","docs/build-2.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-2/","200","Build 2: Concurrent data processor · Kujo Course","48","Turn a fixed set of domain records into ordered results using bounded async work.","81","Build 2: Concurrent data processor","h1:Build 2: Concurrent data processor|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","600","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","eb47e82948c75ad348688a5b30a9245cdff02a774614f797ce17634e294ae61f",""
"baseline","https://kujo.robertdevore.com/build-3/","docs/build-3.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-3/","200","Build 3: Reusable package · Kujo Course","39","Create a standalone package with an exported module, tests, documentation, and machine-readable output.","103","Build 3: Reusable package","h1:Build 3: Reusable package|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","532","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","3dd3488fddc0d13af53329b682f4274f4f2d0333f3b0949b589b70aaf85b0261",""
"baseline","https://kujo.robertdevore.com/build-4/","docs/build-4.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-4/","200","Build 4: Bounded native automation · Kujo Course","48","Read a contained fixture, run a controlled process, call a local HTTP fixture, and write a structured result.","109","Build 4: Bounded native automation","h1:Build 4: Bounded native automation|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","608","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","79f116881af86eebe86787734e2bb789082ebeb2a410d844c54c5060b985c5cf",""
"baseline","https://kujo.robertdevore.com/build-5/","docs/build-5.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-5/","200","Build 5: Replay-backed AI automation · Kujo Course","50","Add an AI response boundary to a working local program and prove its response handling without live credentials.","112","Build 5: Replay-backed AI automation","h1:Build 5: Replay-backed AI automation|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","587","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","05c968e934e0445174350f33009d3477f48857dbae5dadc765a8b56e76527e5b",""
"baseline","https://kujo.robertdevore.com/build-6/","docs/build-6.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-6/","200","Build 6: Evaluated agentic workflow · Kujo Course","49","Combine a bounded goal, explicit context, proposed results, independent evaluation, and a final disposition.","108","Build 6: Evaluated agentic workflow","h1:Build 6: Evaluated agentic workflow|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","578","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","44","11","4","0","0","2","0","0","1","false","true","false","false","841d1a94b7d39e26ee66ba306e60b9f7a390483fd04053ef03fd6311646ee3f7",""
"baseline","https://kujo.robertdevore.com/capstone/","docs/capstone.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/capstone/","200","Local-first AI operations runner · Kujo Course","46","Build a complete path from validated request to evaluated result and evidence.","78","Local-first AI operations runner","h1:Local-first AI operations runner|h2:The final goal|h2:Prerequisites and scope|h2:Milestone 1: define the input|h2:Milestone 2: assemble context|h2:Milestone 3: execute bounded tools|h2:Milestone 4: evaluate independently|h2:Milestone 5: persist evidence|h2:Run it offline|h2:Required adversarial checks|h2:Live-provider extension|h2:What completion means","1000","en","","","Robert DeVore (footer)","true","LearningResource|BreadcrumbList","43","10","4","0","0","2","0","0","1","false","true","false","false","983e2fabfbd3bef8a0b3a741696f8a233df4346a15744535b240abf48702c17f",""
"baseline","https://kujo.robertdevore.com/explorer/","docs/explorer.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/explorer/","200","Explore the verified examples · Kujo Course","43","Inspect actual source, captured output, and genuine failure diagnostics.","72","Explore the verified examples","h1:Explore the verified examples|h2:Kujo source|h2:Captured output|h2:Failure drill diagnostic","113","en","","","Robert DeVore (footer)","true","WebPage|BreadcrumbList","53","9","2","0","0","2","0","0","1","false","true","false","false","e8f52c338abaf892200df7d5936bc2553aaa148980b894ec8999f13a6c39683b",""
"baseline","https://kujo.robertdevore.com/about/","docs/about.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/about/","200","About this course · Kujo Course","31","A Kujo-specific path for developers, built with Kujo itself.","60","About this course","h1:About this course|h2:How to study|h2:Built with Kujo|h2:Version and limitations","383","en","","","Robert DeVore (footer)","true","AboutPage|BreadcrumbList","53","10","3","0","0","2","0","0","1","false","true","false","false","6f538906af5c88c0996adab3f9e1c5235fa70a7d08559856e5a1f2e02aefe624",""
"baseline","https://kujo.robertdevore.com/evidence/","docs/evidence.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/evidence/","200","Evidence and freshness ledger · Kujo Course","43","Inspect the runtime version, verified examples, and known contract discrepancies.","81","Evidence and freshness ledger","h1:Evidence and freshness ledger|h2:Verification boundary|h2:Source hierarchy|h2:Known release discrepancies|h2:Today and on the horizon|h2:Ecosystem and protocol references|h2:Refresh procedure","556","en","","","Robert DeVore (footer)","true","WebPage|BreadcrumbList","58","12","14","0","0","2","0","0","1","false","true","false","false","2e0365b5be5a8c3880c581d9cb0df1cb66b22ad1b69550a72eca7cbfa76a4267",""
