phase,url,source_file,page_type,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,title,title_length,meta_description,description_length,h1,heading_structure,word_count,lang,published_date,modified_date,author,breadcrumbs,schema_types,internal_inbound_links,internal_outbound_links,external_outbound_links,broken_internal_links,broken_external_links,image_count,missing_alt,missing_dimensions,page_depth,orphan,sitemap_included,duplicate_title,duplicate_description,content_hash,issues
"baseline","https://kujo.robertdevore.com/course/evidence-and-handoffs/","lessons/38.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/evidence-and-handoffs/","200","Evidence, run records, and work boundaries · Kujo Course","56","Leave enough proof for the next person or program.","50","Evidence, run records, and work boundaries","h1:Evidence, run records, and work boundaries|h2:Mental model|h2:Data contract|h2:Ecosystem choices|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","830","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","86380296a258e764e5d1685f12750300cc660f69af69160131365b878413317d",""
"baseline","https://kujo.robertdevore.com/course/isolation-and-observability/","lessons/39.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/isolation-and-observability/","200","Isolation, observability, and watchdogs · Kujo Course","53","Control the host and detect failures outside the happy path.","60","Isolation, observability, and watchdogs","h1:Isolation, observability, and watchdogs|h2:Security boundary|h2:Observability|h2:Ecosystem boundary|h2:Professional pattern|h2:Common mistakes|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","833","en","","","Robert DeVore (footer)","false","LearningResource","45","59","3","0","0","0","0","0","1","false","true","false","false","72dfdbfdcf5cc6da102da6c726abbeb288bd839c0e02483ef61b0cd49a664a24",""
"baseline","https://kujo.robertdevore.com/course/mcp-interoperability/","lessons/40.md","lesson","200","200","true","default index/follow","https://kujo.robertdevore.com/course/mcp-interoperability/","200","MCP and external tool interoperability · Kujo Course","52","Expose a schema without confusing discovery with authority.","59","MCP and external tool interoperability","h1:MCP and external tool interoperability|h2:Current protocol boundary|h2:Read the example|h2:Current Kujo ecosystem|h2:Professional pattern|h2:Capstone handoff|h2:Working example|h2:Run it|h3:Captured output|h2:Break it and diagnose it|h2:Exercise|h2:Checkpoint","868","en","","","Robert DeVore (footer)","false","LearningResource","44","59","3","0","0","0","0","0","1","false","true","false","false","6a9916a0737cc519c857948dc73146a7503d520754d81b67fd0460ed55b3db8a",""
"baseline","https://kujo.robertdevore.com/build-1/","docs/build-1.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-1/","200","Build 1: Local reporting utility · Kujo Course","46","Take job labels from command-line arguments, reject blank input, and produce a useful human-readable report.","108","Build 1: Local reporting utility","h1:Build 1: Local reporting utility|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","699","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","18acd04521b956e12c41bcb3c81af388f455095639ec11f7f10d800645cef5fa",""
"baseline","https://kujo.robertdevore.com/build-2/","docs/build-2.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-2/","200","Build 2: Concurrent data processor · Kujo Course","48","Turn a fixed set of typed-looking domain records into ordered results using bounded async work.","95","Build 2: Concurrent data processor","h1:Build 2: Concurrent data processor|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","647","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","03ea7032d36a4a5732cce9be6311b26cc3987fec8d3a1f4dc79806b69209e9b4",""
"baseline","https://kujo.robertdevore.com/build-3/","docs/build-3.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-3/","200","Build 3: Reusable package · Kujo Course","39","Create a standalone package with an exported module, tests, documentation, and machine-readable output.","103","Build 3: Reusable package","h1:Build 3: Reusable package|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","580","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","a9d09ec3082f8b4373c8c4d76f472a665807471fad03185d8eb137ca6ae16c2e",""
"baseline","https://kujo.robertdevore.com/build-4/","docs/build-4.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-4/","200","Build 4: Bounded native automation · Kujo Course","48","Read a contained fixture, run a controlled process, call a local HTTP fixture, and write a structured result.","109","Build 4: Bounded native automation","h1:Build 4: Bounded native automation|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","649","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","ed244c3e2884f952196f6f5911d69565787866207d0306750eaeea6e6a95eb29",""
"baseline","https://kujo.robertdevore.com/build-5/","docs/build-5.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-5/","200","Build 5: Replay-backed AI automation · Kujo Course","50","Add an AI response boundary to a working local program and prove its response handling without live credentials.","112","Build 5: Replay-backed AI automation","h1:Build 5: Replay-backed AI automation|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","621","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","edf1eb24d4f2d90ef1f3ba1cf9cdcd7b97ffa3403d01f1e470928bc6a75577aa",""
"baseline","https://kujo.robertdevore.com/build-6/","docs/build-6.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/build-6/","200","Build 6: Evaluated agentic workflow · Kujo Course","49","Combine a bounded goal, explicit context, proposed results, independent evaluation, and a final disposition.","108","Build 6: Evaluated agentic workflow","h1:Build 6: Evaluated agentic workflow|h2:Where you are|h2:Goal and acceptance contract|h2:Plan the boundary|h2:Implementation milestones|h2:Run the comparison|h2:Break it deliberately|h2:Extend it|h2:Review before continuing|h2:Comparison source","624","en","","","Robert DeVore (footer)","false","LearningResource","44","10","3","0","0","0","0","0","1","false","true","false","false","438dfa5a2f95d6c2c40893b5940cbc4f579c7c32890aa994f3e0669940d35db9",""
"baseline","https://kujo.robertdevore.com/capstone/","docs/capstone.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/capstone/","200","Local-first AI operations runner · Kujo Course","46","Build a complete path from validated request to evaluated result and evidence.","78","Local-first AI operations runner","h1:Local-first AI operations runner|h2:The final goal|h2:Prerequisites and scope|h2:Milestone 1: define the input|h2:Milestone 2: assemble context|h2:Milestone 3: execute bounded tools|h2:Milestone 4: evaluate independently|h2:Milestone 5: persist evidence|h2:Run it offline|h2:Required adversarial checks|h2:Live-provider extension|h2:What completion means","983","en","","","Robert DeVore (footer)","false","LearningResource","43","9","3","0","0","0","0","0","1","false","true","false","false","4b97de211cb1974d20ace6f2502259b42d5214342f3f936ee92eb825c13b31f6",""
"baseline","https://kujo.robertdevore.com/explorer/","docs/explorer.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/explorer/","200","Explore the verified examples · Kujo Course","43","Inspect actual source, captured output, and genuine failure diagnostics.","72","Explore the verified examples","h1:Explore the verified examples|h2:Kujo source|h2:Captured output|h2:Failure drill diagnostic","110","en","","","Robert DeVore (footer)","false","LearningResource","53","8","2","0","0","0","0","0","1","false","true","false","false","8bb3287801920eb5d9b9f5531d1190846d00be9524069512668dae046b703ac5",""
"baseline","https://kujo.robertdevore.com/about/","docs/about.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/about/","200","About this course · Kujo Course","31","A Kujo-specific path for developers, built with Kujo itself.","60","About this course","h1:About this course|h2:How to study|h2:Built with Kujo|h2:Version and limitations","376","en","","","Robert DeVore (footer)","false","LearningResource","53","9","3","0","0","0","0","0","1","false","true","false","false","b853b3635abf9c7b0a16fd47b76aa5443c8d6f45f28ae67caa256f7f1fe26ed8",""
"baseline","https://kujo.robertdevore.com/evidence/","docs/evidence.md","resource","200","200","true","default index/follow","https://kujo.robertdevore.com/evidence/","200","Evidence and freshness ledger · Kujo Course","43","Inspect the runtime version, verified examples, and known contract discrepancies.","81","Evidence and freshness ledger","h1:Evidence and freshness ledger|h2:Verification boundary|h2:Source hierarchy|h2:Known release discrepancies|h2:Today and on the horizon|h2:Ecosystem and protocol references|h2:Refresh procedure","511","en","","","Robert DeVore (footer)","false","LearningResource","58","11","14","0","0","0","0","0","1","false","true","false","false","e730ee566ad6c3d33ae7f08a86b3a362df7dd86b0d4b97e6ead588a626064a55",""
